"c0"	"iter"	"m0"	"mem_used"	"n0"	"r0"	"time"	"v0"	"ROWS"	"COLS"	"RESID"	"STRING_DENS"	"MEME_PVAL"	"CLUSTS_PER_ROW"	"CLUSTS_PER_COL"	"N_MOVES"	"N_IMPROVEMENTS"	"N_CLUSTS_CHANGED_ROWS"	"N_CLUSTS_CHANGED_COLS"
2.556532663316583	78	1.386	3089356	-0.693	1.0	968.044149617354	0.639	20.1f0	109.69334f0	0.4084706f0	-0.5623517f0	-4.102901f0	1.5518957f0	246.815f0	551	266	0	265
2.556532663316583	79	1.4040000000000001	3089868	-0.7020000000000001	1.0	973.3950079162915	0.6459999999999999	20.1f0	110.36667f0	0.40755215f0	-0.5623517f0	-4.102901f0	1.5518957f0	248.33f0	529	269	0	246
2.556532663316583	80	1.4220000000000002	3089356	-0.7110000000000001	1.0	978.8837832490603	0.6529999999999999	20.1f0	110.99111f0	0.4067231f0	-0.5623517f0	-4.102901f0	1.5518957f0	249.735f0	507	258	0	261
2.556532663316583	81	1.44	3089356	-0.72	1.0	984.4216178655624	0.66	20.1f0	111.66889f0	0.4058326f0	-0.5623517f0	-4.102901f0	1.5518957f0	251.26f0	531	268	0	258
2.556532663316583	82	1.4580000000000002	3089356	-0.7290000000000001	1.0	989.9814584334691	0.6669999999999999	20.1f0	112.337776f0	0.40500772f0	-0.5623517f0	-4.102901f0	1.5518957f0	252.765f0	527	242	0	263
2.556532663316583	83	1.476	3089872	-0.738	1.0	995.7317002693812	0.6739999999999999	20.1f0	113.08444f0	0.404262f0	-0.5623517f0	-4.102901f0	1.5518957f0	254.445f0	562	233	0	274
2.556532663316583	84	1.494	3089360	-0.747	1.0	1001.1667121489843	0.6809999999999999	20.1f0	113.67555f0	0.40347838f0	-0.5623517f0	-4.102901f0	1.5518957f0	255.775f0	492	241	0	243
2.556532663316583	85	1.5120000000000002	3089360	-0.7560000000000001	1.0	1006.5615848183631	0.688	20.1f0	114.3f0	0.40275326f0	-0.5623517f0	-4.102901f0	1.5518957f0	257.18f0	507	243	0	242
2.556532663316583	86	1.53	3089360	-0.765	1.0	1012.0576686342557	0.695	20.1f0	114.99333f0	0.40198618f0	-0.5623517f0	-4.102901f0	1.5518957f0	258.74f0	538	249	0	251
2.556532663316583	87	1.548	3089872	-0.774	1.0	1017.4729485352834	0.702	20.1f0	115.62666f0	0.4012519f0	-0.5623517f0	-4.102901f0	1.5518957f0	260.165f0	511	239	0	245
2.556532663316583	88	1.5659999999999998	3089488	-0.7829999999999999	1.0	1023.0384830355645	0.709	20.1f0	116.22889f0	0.40054178f0	-0.5623517f0	-4.102901f0	1.5518957f0	261.52f0	497	251	0	257
2.556532663316583	89	1.584	3089872	-0.792	1.0	1028.4109037995338	0.716	20.1f0	116.78445f0	0.39987868f0	-0.5623517f0	-4.102901f0	1.5518957f0	262.77f0	476	230	0	236
2.556532663316583	90	1.602	3089488	-0.801	1.0	1033.7793270667394	0.723	20.1f0	117.26222f0	0.3992577f0	-0.5623517f0	-4.102901f0	1.5518957f0	263.845f0	441	195	0	236
2.556532663316583	91	1.62	3089360	-0.81	1.0	1039.2740435004234	0.7299999999999999	20.1f0	117.80444f0	0.39865872f0	-0.5623517f0	-4.102901f0	1.5518957f0	265.065f0	470	207	0	249
2.556532663316583	92	1.6380000000000001	3089360	-0.8190000000000001	1.0	1044.714480916659	0.737	20.1f0	118.39333f0	0.39801934f0	-0.5623517f0	-4.102901f0	1.5518957f0	266.39f0	491	220	0	245
2.556532663316583	93	1.656	3089360	-0.828	1.0	1050.302188984553	0.7439999999999999	20.1f0	118.986664f0	0.3974519f0	-0.5623517f0	-4.102901f0	1.5518957f0	267.725f0	493	205	0	256
2.556532663316583	94	1.6740000000000002	3090064	-0.8370000000000001	1.0	1055.6713135321936	0.7509999999999999	20.1f0	119.46667f0	0.39690083f0	-0.5623517f0	-4.102901f0	1.5518957f0	268.805f0	442	189	0	237
2.556532663316583	95	1.6920000000000002	3090576	-0.8460000000000001	1.0	1061.4074196656545	0.7579999999999999	20.1f0	120.12889f0	0.39634353f0	-0.5623517f0	-4.102901f0	1.5518957f0	270.295f0	524	204	0	273
2.556532663316583	96	1.71	3090064	-0.855	1.0	1066.8926335851352	0.765	20.1f0	120.71111f0	0.39577135f0	-0.5623517f0	-4.102901f0	1.5518957f0	271.605f0	488	208	0	245
2.556532663316583	97	1.7280000000000002	3090064	-0.8640000000000001	1.0	1072.220282582442	0.7719999999999999	20.1f0	121.22889f0	0.3952096f0	-0.5623517f0	-4.102901f0	1.5518957f0	272.77f0	459	199	0	230
2.556532663316583	98	1.746	3090064	-0.873	1.0	1077.4777333656946	0.7789999999999999	20.1f0	121.72f0	0.3946772f0	-0.5623517f0	-4.102901f0	1.5518957f0	273.875f0	447	191	0	223
2.556532663316583	99	1.764	3090576	-0.882	1.0	1083.1313747167587	0.7859999999999999	20.1f0	122.30889f0	0.39417946f0	-0.5623517f0	-4.102901f0	1.5518957f0	275.2f0	491	204	0	261
2.556532663316583	100	1.7820000000000003	3090064	-0.8910000000000001	1.0	1088.6829919497172	0.7929999999999999	20.1f0	122.86f0	0.39363697f0	-0.5623517f0	-4.102901f0	1.5518957f0	276.44f0	474	202	0	251
2.556532663316583	101	1.8	3090064	-0.9	1.0	1094.0564287662505	0.7999999999999999	20.1f0	123.32222f0	0.3931793f0	-0.5623517f0	-4.102901f0	1.5518957f0	277.48f0	434	189	0	229
